endpoint,scaffold,records,positives,prevalence
ames_mutagenicity,c1ccc2sc(SNC3CCCCC3)nc2c1,1,0,0.0
ames_mutagenicity,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,1,1,1.0
ames_mutagenicity,c1ccc2sc[nH+]c2c1,1,0,0.0
ames_mutagenicity,c1cnc2c(c1)C1OC1C1OC21,1,0,0.0
ames_mutagenicity,c1cnc2c(c1)C1OC1CC2,1,0,0.0
ames_mutagenicity,c1cnc2c(c1)ccc1[nH]cnc12,1,1,1.0
ames_mutagenicity,c1cnc2c(c1)ccc1c2ccc2cccnc21,1,1,1.0
ames_mutagenicity,c1cnc2c(c1)ccc1c3cccnc3ccc12,1,1,1.0
ames_mutagenicity,c1cnc2c(ccc3[nH]c(NC4CCCCO4)nc32)n1,1,0,0.0
ames_mutagenicity,c1cnc2c3c(ccc2c1)C1OC1CC3,1,0,0.0
ames_mutagenicity,c1cnc2c3c(ccc2c1)C1OOC1O3,1,0,0.0
ames_mutagenicity,c1cnc2c[nH+]ncc2c1,1,0,0.0
ames_mutagenicity,c1cnc2cc3[nH]cnc3cc2n1,1,1,1.0
ames_mutagenicity,c1cnc2cc3[nH]cnc3nc2c1,1,0,0.0
ames_mutagenicity,c1cnc2ccc3scnc3c2c1,1,1,1.0
ames_mutagenicity,c1cnc2cn[nH+]cc2c1,1,0,0.0
ames_mutagenicity,c1cnc2nc3nc[nH]c3cc2c1,1,0,0.0
ames_mutagenicity,c1cnc2no[nH+]c2c1,1,1,1.0
ames_mutagenicity,c1cncc(-c2cscn2)c1,1,0,0.0
ames_mutagenicity,c1cnsc1,1,1,1.0
ames_mutagenicity,c1coc(-c2[nH]ccc3c4ccccc4nc2-3)c1,1,1,1.0
ames_mutagenicity,c1coc(-c2ncon2)c1,1,1,1.0
ames_mutagenicity,c1coc(-c2nncs2)c1,1,1,1.0
ames_mutagenicity,c1nc2c(s1)CCC1NCCCC21,1,0,0.0
ames_mutagenicity,c1nc2nc[nH+]cc2[nH]1,1,1,1.0
ames_mutagenicity,c1nc2nc[nH]c(Sc3cnc[nH]3)c-2n1,1,1,1.0
ames_mutagenicity,c1nc2nncc-2c[nH]1,1,0,0.0
ames_mutagenicity,c1ncc(C[n+]2ccsc2)cn1,1,0,0.0
ames_mutagenicity,c1ncc2[nH]nnc2n1,1,0,0.0
ames_mutagenicity,c1ncc2c(n1)CCC2,1,0,0.0
ames_mutagenicity,c1ncc2cn[nH]c2n1,1,1,1.0
ames_mutagenicity,c1nncs1,1,0,0.0
ames_mutagenicity,c1nsnc1N1CCOCC1,1,0,0.0
ames_mutagenicity,c1scc2c1-c1cscc1C1NC21,1,1,1.0
ames_mutagenicity,c1scc2c1-c1cscc1C1OC21,1,1,1.0
herg_blockade,c1ccccc1,116,59,0.5086206896551724
herg_blockade,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cccnc56)(CC3)OC4)nc2N1,112,97,0.8660714285714286
herg_blockade,c1ccc(Oc2ccccc2)cc1,69,63,0.9130434782608695
herg_blockade,c1ccc(C23CC2CN(CCCSc2nnc(-c4cnco4)[nH]2)C3)cc1,50,50,1.0
herg_blockade,O=C(c1ccccc1)N1CCC(CCN2C3CCC2CC(n2cnc4ccccc42)C3)(c2ccccc2)CC1,47,10,0.2127659574468085
herg_blockade,C1=C(CN2CCOCC2)NC(c2nccs2)=NC1c1ccccc1,43,10,0.23255813953488372
herg_blockade,O=C(CNc1n[nH]c2ccccc12)NC1CN(C2CCCCC2)C1,42,23,0.5476190476190477
herg_blockade,c1ccc(CCNCCOc2ccccc2)cc1,36,34,0.9444444444444444
herg_blockade,O=C(NC1CCNC1)c1ccccc1,35,5,0.14285714285714285
herg_blockade,C1=C(c2ccccc2)c2ccccc2OC12CCNCC2,30,18,0.6
herg_blockade,c1ccc(Cc2cc(C3CCN(CC4CNCC4c4ccccc4)CC3)[nH]n2)cc1,30,14,0.4666666666666667
herg_blockade,O=C1COc2ccc(CNC34CCC(CC5Cn6c(=O)ccc7nccc5c76)(CC3)OC4)nc2N1,29,1,0.034482758620689655
herg_blockade,c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1,29,7,0.2413793103448276
herg_blockade,c1ccc(CN2C3CCC2CC(Oc2ccccc2)C3)cc1,28,28,1.0
herg_blockade,c1ccc(-c2[nH]c3ccccc3c2C2CCCNC2)cc1,27,27,1.0
herg_blockade,c1ccc(-c2ccc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)cc1,27,5,0.18518518518518517
herg_blockade,c1ccc(Cc2ccccc2)cc1,27,22,0.8148148148148148
herg_blockade,O=c1ccn(C2CC2)c2cc(N3CCCC3)ccc12,26,0,0.0
herg_blockade,O=C(N1CCc2ncccc2C1)C12CCCC1CC(NC1CCOCC1)C2,25,0,0.0
herg_blockade,O=C(NCc1ccccc1)C1CCN(c2ncnc3[nH]ccc23)CC1,25,6,0.24
herg_blockade,c1ccc(N2CCC3CN(CCCSc4nnc(-c5cnccn5)[nH]4)CC32)cc1,25,25,1.0
herg_blockade,O=C(CNC(=O)c1ccccc1)NC1CN(C2CCC(c3ccccc3)CC2)C1,23,19,0.8260869565217391
herg_blockade,O=C(c1ccccc1)N1CCn2c(nnc2-c2ncns2)C1,23,0,0.0
herg_blockade,c1ccc(CCNCCCOc2ccccc2)cc1,23,23,1.0
herg_blockade,O=C1OCc2cc(CCN3CCN(CCc4ccccc4)CC3)ccc21,22,22,1.0
herg_blockade,c1cc(-c2nnc(SCCCN3CCc4cc5ncoc5cc4CC3)[nH]2)c2cccnc2c1,22,19,0.8636363636363636
herg_blockade,c1ccc(CC(c2ccccc2)N2CCNCC2)cc1,22,10,0.45454545454545453
herg_blockade,c1ccc(Nc2ccnc3ccc(N4CCNCC4)cc23)cc1,22,11,0.5
herg_blockade,c1ccc2c(N3CCN(CCc4ccc5c(c4)CCC5)CC3)nsc2c1,22,22,1.0
herg_blockade,O=C(NCc1ccccc1)C1CCCN(c2ncnc3[nH]ccc23)C1,21,5,0.23809523809523808
herg_blockade,O=C1c2ccccc2CN1Cc1ccccc1-c1ccccc1,21,0,0.0
herg_blockade,O=S(=O)(NCCN1CC2CN(CCc3ccccc3)CC(C1)O2)c1ccccc1,21,0,0.0
herg_blockade,O=S(=O)(c1ccccc1)c1ccc(C=Cc2ccccc2)nc1,21,21,1.0
herg_blockade,c1ccc(C2(COCc3ccccn3)CCNCC2)cc1,21,6,0.2857142857142857
herg_blockade,O=C(COc1ncnc2c1cnn2-c1ccccn1)Nc1ccccn1,20,0,0.0
herg_blockade,O=C1N(c2ccc(-c3ccccc3)cc2)C(=O)C2(CCN(Cc3ccccn3)CC2)N1c1ccncn1,20,9,0.45
herg_blockade,c1ccc2c(c1)c(-c1nccs1)cn2CC1CCOCC1,20,20,1.0
herg_blockade,O=C(NCC1CCN(Cc2ccccc2)CC1)c1ccccc1,19,18,0.9473684210526315
herg_blockade,O=S(=O)(NCCN1CC2CN(CCCOc3ccccc3)CC(C1)O2)c1ccccc1,19,1,0.05263157894736842
herg_blockade,O=S(=O)(NCCN1CC2CN(CCOc3ccccc3)CC(C1)O2)c1ccccc1,19,0,0.0
herg_blockade,O=S(=O)(Nc1ccc(C23CNCC2C3)cc1)c1ccccc1,19,16,0.8421052631578947
herg_blockade,c1ccc(-c2nnc(CCCCN3CC4CC4(c4ccccc4)C3)[nH]2)cc1,19,19,1.0
herg_blockade,c1ccc(C2CC23CCN(CCCSc2nnc(-c4cnco4)[nH]2)C3)cc1,19,19,1.0
herg_blockade,c1ccn2ncc(-c3ccnc(Nc4cnn(C5CCNCC5)c4)n3)c2c1,19,5,0.2631578947368421
herg_blockade,C1=C(c2ccccc2)CNC1c1ccccc1,18,11,0.6111111111111112
herg_blockade,O=C(NCC1CCNCC1)c1ccccc1,18,14,0.7777777777777778
herg_blockade,O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)nc4)CC3)ccc21,18,5,0.2777777777777778
herg_blockade,c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)cc1,18,18,1.0
herg_blockade,c1ccc(C23CC2CN(CCCSc2nnc(-c4cccc5ncccc45)[nH]2)C3)cc1,18,18,1.0
herg_blockade,c1ccc(CNCCc2c[nH]c3ccccc23)cc1,18,10,0.5555555555555556
herg_blockade,c1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1,18,18,1.0
herg_blockade,c1ccn2c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)cnc2c1,18,8,0.4444444444444444
herg_blockade,c1cnc2c(OC3CCNCC3)cccc2c1,18,18,1.0
herg_blockade,,17,4,0.23529411764705882
herg_blockade,O=C(CC1CCC(NS(=O)(=O)c2ccccc2)CC1)N1CCCC1,17,5,0.29411764705882354
herg_blockade,O=C(NCC1CCC(c2ccccc2)CC1)c1ccc(-c2nc3ccccc3o2)cc1,17,2,0.11764705882352941
herg_blockade,O=C(NCc1ccccc1)C1c2ccccc2C(=O)N1CCc1ccccn1,17,14,0.8235294117647058
herg_blockade,O=C1NCC(c2ccccc2)N1CCc1ccccc1,17,4,0.23529411764705882
herg_blockade,O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,17,7,0.4117647058823529
herg_blockade,O=C(C1CNCCC1c1cc[nH]c(=O)c1)N(Cc1ccccc1)C1CC1,16,4,0.25
herg_blockade,O=C(CNC(=O)c1ccccc1)NC1CN(C2CCC(c3cccnc3)CC2)C1,16,6,0.375
herg_blockade,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)C1=CC(=O)c2ccccc2C1,16,11,0.6875
herg_blockade,O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)c1ccccc1,16,10,0.625
herg_blockade,O=C(c1ccccc1)N(CC1CCC1)C1CCNC1,16,2,0.125
herg_blockade,O=C1Nc2ccccc2CCC1n1cc(-c2ccc(-n3ccnc3)cc2)nn1,16,15,0.9375
herg_blockade,O=S(=O)(c1ccccc1)N1Cc2ccccc2C1,16,0,0.0
herg_blockade,O=c1c2ccccc2ncn1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,16,3,0.1875
herg_blockade,O=c1c2ccccc2ncn1-c1ccc(OCCCN2CCCC2)cc1,16,15,0.9375
herg_blockade,c1ccc(CNc2cccc3ncc(N4CCNCC4)cc23)cc1,16,11,0.6875
herg_blockade,c1ccc(Nc2c(-c3ccccc3)nc3n2CCNC3)cc1,16,7,0.4375
herg_blockade,O=C(N1CCc2ncccc2C1)C12CNCC1CC(NC1CCOCC1)C2,15,0,0.0
herg_blockade,O=C(OC1CC2CCC(C1)N2)c1ccccc1,15,11,0.7333333333333333
herg_blockade,O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccccc54)CC3)nc2N1,15,4,0.26666666666666666
herg_blockade,O=S(=O)(c1ccccc1)C1CCN(CCc2ccccc2)CC1,15,15,1.0
herg_blockade,c1ccc(-c2cc3c(nc2-c2ccccc2)OCCC3)cc1,15,13,0.8666666666666667
herg_blockade,c1ccc(C(c2ccccc2)c2ccccc2)cc1,15,6,0.4
herg_blockade,c1ccc(C2CCN(CC3CCc4cccnc4CC3)CC2)cc1,15,6,0.4
herg_blockade,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,15,3,0.2
herg_blockade,O=C(C1CCC(NC2CCOCC2)C1)N1CCN(c2ccccn2)CC1,14,12,0.8571428571428571
herg_blockade,O=C(CCc1ccccc1)NC1CCC(c2ccccc2)CC1,14,0,0.0
herg_blockade,O=C(COc1ncnc2c1cnn2-c1ccccc1)Nc1ccccn1,14,0,0.0
herg_blockade,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12,14,10,0.7142857142857143
herg_blockade,O=C(Nc1ccccc1C(=O)Nc1ccccn1)c1ccccc1,14,11,0.7857142857142857
herg_blockade,O=C1CCc2cc(CCN3CCC(c4ccccc4)CC3)ccc2N1,14,10,0.7142857142857143
herg_blockade,O=C1N(CCNCC23CCC(CC2)C3)CCN1c1ccccc1,14,14,1.0
herg_blockade,O=C1NC(=O)C(=Cc2ccccc2N2CCCCC2)S1,14,0,0.0
herg_blockade,O=C1c2ccc(-c3ccccc3)cc2CCN1CCN1CCCC1,14,8,0.5714285714285714
herg_blockade,O=S(=O)(NCCN1CC2CN(Cc3ccccc3)CC(C1)O2)c1ccccc1,14,0,0.0
herg_blockade,O=c1[nH]c(C=Cc2ccc(-n3ccnc3)cc2)nc2ccccc12,14,4,0.2857142857142857
herg_blockade,O=c1ccc2nccc3c2n1CC3CC12CCC(NCc3ccc4c(c3)OCCO4)(CC1)CO2,14,0,0.0
herg_blockade,c1ccc(-c2ccc(CCN3CCCC3)cc2)cc1,14,12,0.8571428571428571
herg_blockade,c1ccc(-c2ccncn2)cc1,14,9,0.6428571428571429
herg_blockade,C1=C(Cc2cnccn2)c2ccccc2C1,13,13,1.0
herg_blockade,O=C(C1CC(Oc2ccccc2)CN1)N1CCCN(C2CCC2)CC1,13,4,0.3076923076923077
herg_blockade,O=C(C1CNCCC12OCc1ccccc12)N(Cc1ccccc1)C1CC1,13,5,0.38461538461538464
herg_blockade,O=C(NC1CCN(CC2CCNCC2)CC1)c1ccccc1,13,5,0.38461538461538464
herg_blockade,O=C(NCc1ccccc1)C1CCC(N2CCC(c3ccccc3)CC2)C1,13,11,0.8461538461538461
herg_blockade,O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,13,5,0.38461538461538464
herg_blockade,O=C1COc2ccc(CNC34CCC(CCc5ccnc6ccc(OCC7CC7)nc56)(CC3)OC4)nc2N1,13,9,0.6923076923076923
herg_blockade,O=S1(=O)CC(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc21,13,13,1.0
herg_blockade,O=c1ccc2ccccc2n1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,13,0,0.0
herg_blockade,c1ccc(-c2c[nH]cn2)cc1,13,3,0.23076923076923078
herg_blockade,c1ccc(Nc2cnnc3ccc(N4CCNCC4)cc23)cc1,13,1,0.07692307692307693
herg_blockade,c1ccc(Oc2ccc(Cc3nc4ccccc4[nH]3)cc2)cc1,13,13,1.0
herg_blockade,C1=CCC(c2ccccc2)CNC1,12,2,0.16666666666666666
herg_blockade,C1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21,12,7,0.5833333333333334
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21CC1,12,11,0.9166666666666666
herg_blockade,O=C(C1CCC(NCc2ccccc2)CC1)N1CCC(C(=O)N2CCCC2)(c2ccccc2)CC1,12,4,0.3333333333333333
herg_blockade,O=C(CNc1n[nH]c2ccccc12)NC1CN(C2CCC(c3cccnc3)CC2)C1,12,2,0.16666666666666666
herg_blockade,O=C(NCC1CN(c2ccc(-c3ccccc3)cn2)C(=O)O1)c1ccc(-c2nc3ccccc3o2)cc1,12,2,0.16666666666666666
herg_blockade,O=C(c1c[nH]cn1)N(Cc1ccccc1)C1CC2CNCC2C1,12,10,0.8333333333333334
herg_blockade,O=C(c1ccccc1)N1CCN(c2ccc(OCCCN3CCCC3)cc2)C(=O)C1,12,4,0.3333333333333333
herg_blockade,O=C(c1ccccc1)c1coc2ccccc12,12,8,0.6666666666666666
herg_blockade,O=C(c1cccnc1)N1CCC(NCc2cncn2Cc2ccccc2)C1=O,12,5,0.4166666666666667
herg_blockade,O=C1C(NCc2cncn2Cc2ccccc2)CCN1Cc1ccccc1,12,12,1.0
herg_blockade,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccccc1,12,11,0.9166666666666666
herg_blockade,O=C1NCCCCC1n1cc(-c2ccc(-n3ccnc3)cc2)nn1,12,4,0.3333333333333333
herg_blockade,O=C1OCC2C(C=Cc3ccc(-c4ccccc4)cn3)CCCC12,12,0,0.0
herg_blockade,O=c1[nH]nc(C2(c3cn[nH]c3)NC(c3nc(-c4ccccn4)c[nH]3)Cc3c2[nH]c2ccccc32)o1,12,3,0.25
herg_blockade,c1ccc(-c2cc(C3CNCCC3c3ccccc3)no2)cc1,12,2,0.16666666666666666
herg_blockade,c1ccc(-c2csc3cc(Cn4ccnn4)ccc23)cc1,12,4,0.3333333333333333
herg_blockade,c1ccc(-c2ncccc2CC(c2cccnc2)c2cccnc2)cc1,12,0,0.0
herg_blockade,c1ccc(-c2nnc(SCCCN3CCc4ccc(-c5ccon5)cc4CC3)[nH]2)cc1,12,12,1.0
herg_blockade,c1ccc(-n2ccc3ccccc32)cc1,12,3,0.25
herg_blockade,c1ccc(-n2nc(CNC3CCCC3)cc2-c2cccnc2)nc1,12,3,0.25
herg_blockade,c1ccc(C23CCCCC2CNC3)cc1,12,12,1.0
herg_blockade,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1,12,2,0.16666666666666666
herg_blockade,c1ccc(C2CC23CCN(CCCSc2nnc(-c4cccnc4)[nH]2)C3)cc1,12,11,0.9166666666666666
herg_blockade,c1ccc(CN2CCN(CCCOc3ccccc3)CC2)cc1,12,10,0.8333333333333334
herg_blockade,c1ccc(COc2ccccc2)cc1,12,8,0.6666666666666666
herg_blockade,c1ccc(Nc2cnnc(NC3CCCCC3)c2)nc1,12,9,0.75
herg_blockade,c1nc2ccc(N3CCNCC3)cc2[nH]1,12,4,0.3333333333333333
herg_blockade,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,11,9,0.8181818181818182
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OC1(CCC1)C21COC1,11,2,0.18181818181818182
herg_blockade,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1OCC21COC1,11,5,0.45454545454545453
herg_blockade,O=C(NC1CCC(CC(=O)N2CCCC2)CC1)OCc1ccccc1,11,0,0.0
herg_blockade,O=C(NC1CCN(C2CCCCC2)C1=O)c1ccccc1,11,0,0.0
herg_blockade,O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2ccccc2o1,11,8,0.7272727272727273
herg_blockade,O=C(NCCCN1CCC(NCc2ccsc2)CC1)c1cccnc1,11,4,0.36363636363636365
herg_blockade,O=C(NCCc1ccccc1-c1cncnc1)c1cccnc1,11,5,0.45454545454545453
herg_blockade,O=C(c1ccccc1)C1CCN(CCc2ccccc2)CC1,11,11,1.0
herg_blockade,O=C1CN(CCc2ccccc2)CCN1C1CCc2ccccc2C1,11,8,0.7272727272727273
herg_blockade,O=C1N(CCN2CCCCC2)CCN1c1ccccc1,11,8,0.7272727272727273
herg_blockade,O=C1OC2(CCC(c3nc4ccccc4[nH]3)CC2)CN1c1ccccc1,11,10,0.9090909090909091
herg_blockade,O=c1ccc2c(CCN3CCN(c4cccc5ncccc45)CC3)cccc2[nH]1,11,9,0.8181818181818182
herg_blockade,c1ccc(-c2cc3c(NC4CCCC4)ccnn3c2)cc1,11,8,0.7272727272727273
herg_blockade,c1ccc(-c2cc3c(NC4CCCNC4)nccc3s2)cc1,11,5,0.45454545454545453
herg_blockade,c1ccc(-c2cccc3nc(-c4cccnc4)nc(NCc4ccccn4)c23)cc1,11,7,0.6363636363636364
herg_blockade,c1ccc(C2(COCc3cccc(C4CC4)n3)CCNCC2)cc1,11,7,0.6363636363636364
herg_blockade,c1ccc(CCCN2C3CCC2CC(n2cnc4c2CCNC4)C3)cc1,11,9,0.8181818181818182
herg_blockade,c1ccc(CCN2CCN(CCc3ccccc3)CC2)cc1,11,11,1.0
herg_blockade,c1ccc(CN(C2CCOCC2)C2CCNC2)cc1,11,10,0.9090909090909091
herg_blockade,c1ccc(Cc2csc3ccccc23)nc1,11,11,1.0
herg_blockade,c1ccc(Cn2ccc3c(OC4CCN(Cc5ccccn5)CC4)ncnc32)cc1,11,11,1.0
herg_blockade,c1ccc(OC2CCN(CC3CCN(c4ccccc4)CC3)CC2)cc1,11,1,0.09090909090909091
herg_blockade,c1cnc2c(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)cccc2c1,11,2,0.18181818181818182
herg_blockade,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3cncnc3)cc12,10,6,0.6
herg_blockade,C1=NN2c3ccccc3OCC2C1c1ccccc1,10,8,0.8
herg_blockade,O=C(C1CNCCC1c1ccccc1)N(Cc1c[nH]c2ccccc12)C1CC1,10,10,1.0
herg_blockade,O=C(CNC(=O)c1ccccc1)NC1CCN(C2CCC(c3ccccc3)CC2)C1,10,4,0.4
herg_blockade,O=C(CNc1n[nH]c2ccccc12)NC1CN(C2CCC(c3ccc4c(c3)OCO4)CC2)C1,10,8,0.8
herg_blockade,O=C(CNc1ncnc2ccccc12)NC1CN(C2CCC(c3cncs3)CC2)C1,10,0,0.0
herg_blockade,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)C2CCNCC2)CC1,10,5,0.5
herg_blockade,O=C(NC1CCC(CC(=O)N2CCCC2)CC1)c1ccccc1,10,1,0.1
herg_blockade,O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccccc2o1,10,10,1.0
herg_blockade,O=C(NC1CCNCC1)N1CC(c2ccccc2)=CC1c1ccccc1,10,4,0.4
herg_blockade,O=C(NCC1CCN(C(=O)CCCCC(c2ccccc2)c2ccccc2)C1)c1ccccc1,10,10,1.0
herg_blockade,O=C(NCc1ccccc1)C1CCCN1C(=O)CCCc1ccccc1,10,2,0.2
herg_blockade,O=C(Nc1ccccc1)N1CCN(CC2CCCN(C3CC3)C2)CC1,10,6,0.6
herg_blockade,O=C(Nc1ccccn1)C(CN1CCC1)Oc1ncnc2c1cnn2-c1ccccc1,10,2,0.2
herg_blockade,O=C(Nc1ccccn1)c1ccccc1NC(=O)c1ccccc1N1CCCCC1,10,8,0.8
herg_blockade,O=C1Nc2ccccc2C12NCCc1c2[nH]c2ccccc12,10,0,0.0
herg_blockade,O=C1OC2(CCC(c3nc4ccccc4[nH]3)CC2)CN1c1ccccn1,10,8,0.8
herg_blockade,O=S(=O)(NCCCN1CC2CN(CCOc3ccccc3)CC(C1)O2)c1ccccc1,10,0,0.0
herg_blockade,O=c1[nH]cc(-c2ccccc2)c2ccccc12,10,2,0.2
herg_blockade,O=c1cc(-c2ccccc2)oc2ccccc12,10,0,0.0
herg_blockade,O=c1cnc2ccccc2n1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,10,0,0.0
herg_blockade,c1cc(N2CCOCC2)cc(CCc2ncco2)n1,10,10,1.0
herg_blockade,c1ccc(-c2[nH]c3ccccc3c2C2CCC[N+]C2)cc1,10,10,1.0
herg_blockade,c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCNCC4)N3)n2)cc1,10,10,1.0
herg_blockade,c1ccc(-c2ccc(C3CCNC3)cc2)cc1,10,6,0.6
herg_blockade,c1ccc(-c2cnc3ccc(NC4CCCCC4)nn23)cc1,10,0,0.0
herg_blockade,c1ccc(C2(CCN3C4CCC3CC(n3cnc5ccccc53)C4)CCNCC2)cc1,10,6,0.6
herg_blockade,c1ccc(CCN(CCCOc2ccccc2)Cc2ccccc2)cc1,10,10,1.0
herg_blockade,c1ccc(COc2cnc(N3CCN(c4nnco4)CC3)nc2)cc1,10,4,0.4
herg_blockade,c1ccc(N2CCC3CN(CCCSc4nnc(-c5cnco5)[nH]4)CC32)cc1,10,10,1.0
herg_blockade,C(#Cc1cccc(C#Cc2ccc(-c3ccccc3)cc2)[nH+]1)c1ccc(-c2ccccc2)cc1,9,9,1.0
herg_blockade,O=C(NC1COc2cccc(-c3cncnc3)c2C1)c1cccnc1,9,4,0.4444444444444444
herg_blockade,O=C(Nc1ccc(C2CCNCC2)cc1C1=CCCCC1)c1ncc[nH]1,9,1,0.1111111111111111
herg_blockade,O=C(Nc1ccc2c(c1)C1(COC=N1)C1(CC1)CO2)c1ccccn1,9,4,0.4444444444444444
herg_blockade,O=C(Nc1ccccc1)C(C1CCCCC1)n1c(-c2ccccc2)nc2ccccc21,9,4,0.4444444444444444
herg_blockade,O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1)N1CCCC1,9,5,0.5555555555555556
herg_blockade,O=C(c1nnc(-c2ccccc2)o1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,9,4,0.4444444444444444
herg_blockade,O=C1COc2c(CCN3CCN(c4cccc5ncccc45)CC3)cccc2N1,9,8,0.8888888888888888
herg_blockade,O=C1COc2ccc(CNC3CCN(CCn4c(=O)ccc5ccccc54)CC3)nc2N1,9,0,0.0
herg_blockade,O=C1COc2ccc(CNC3CCN(CCn4c(=O)cnc5ccccc54)CC3)nc2N1,9,0,0.0
herg_blockade,O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccccc23)CC1,9,4,0.4444444444444444
herg_blockade,O=c1[nH]c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2ccccc12,9,7,0.7777777777777778
herg_blockade,c1cc(CCN2CCN(c3cccc4ncccc34)CC2)c2c(c1)-n1cncc1CO2,9,8,0.8888888888888888
herg_blockade,c1cc2nc(SC3CCCCC3)[nH]c2cc1N1CCNCC1,9,2,0.2222222222222222
herg_blockade,c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(c4cn[nH]c4)(c4ccccn4)N3)n2)cc1,9,7,0.7777777777777778
herg_blockade,c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(c4cn[nH]c4)(c4ncon4)N3)n2)nc1,9,9,1.0
herg_blockade,c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(c4cn[nH]c4)(c4nnco4)N3)n2)nc1,9,6,0.6666666666666666
herg_blockade,c1ccc(-c2ccccc2CC(c2cccnc2)c2cccnc2)cc1,9,4,0.4444444444444444
herg_blockade,c1ccc(C2(c3ccccc3)CNC(c3ccccn3)=N2)cc1,9,9,1.0
herg_blockade,c1ccc(CCCCNCCc2ccccc2)cc1,9,9,1.0
herg_blockade,c1ccc(Cn2cc(-c3ccc(-n4ccnc4)cc3)nn2)cc1,9,9,1.0
herg_blockade,c1ccc(Cn2ccc3ncnc(NCc4ccon4)c32)nc1,9,9,1.0
herg_blockade,c1ccc(OCCCNCCc2ccc3ccccc3c2)cc1,9,7,0.7777777777777778
herg_blockade,c1ccc2c(-c3cnc4[nH]ccc4n3)n[nH]c2c1,9,7,0.7777777777777778
herg_blockade,c1ccc2c3c([nH]c2c1)CCC(C1CCOCC1)C3,9,0,0.0
herg_blockade,c1cncc(Cc2csc3ccccc23)c1,9,9,1.0
herg_blockade,C(=C1c2ccccc2-c2ccccc21)c1ccccc1,8,8,1.0
herg_blockade,C(=Cc1ccccc1)CNCc1ccc2c(c1)OCCC2,8,8,1.0
herg_blockade,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3cccnc3)cc12,8,4,0.5
herg_blockade,C1=NC2(c3ccccc3)COC(c3ncco3)CC2CS1,8,4,0.5
herg_blockade,N=C(Nc1ccc2c(c1)CCCN2)c1cccs1,8,2,0.25
herg_blockade,N=C(c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccccn2)cc1)N1CCCCC1,8,5,0.625
herg_blockade,O=C(C1CC1c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,8,8,1.0
herg_blockade,O=C(C1CCCNC1)N(c1ccccn1)C1CC1,8,2,0.25
herg_blockade,O=C(CNC(=O)c1ccccc1)NC1CCN(C2CCC(c3cccnc3)CC2)C1,8,3,0.375
herg_blockade,O=C(CNC(=O)c1ccccc1)NC1CCN(CCN2CCN(C(=O)c3ccccc3)CC2)C1,8,0,0.0
