molecule_id,standardized_smiles,inchikey,scaffold,scaffold_split,random_split
WVMWTHYWUBAMRF-OAQYLSRUSA-N,Cc1cc(Cl)nc(C)c1C(=O)NCC[C@@H](C)N1CCC(N(Cc2ccsc2)C(=O)NCc2ccc(C(=O)O)cc2)CC1,WVMWTHYWUBAMRF-OAQYLSRUSA-N,O=C(NCCCN1CCC(N(Cc2ccsc2)C(=O)NCc2ccccc2)CC1)c1cccnc1,validation,train
UJYTUCKWFVKHKN-IEZWGBDMSA-N,Cc1cc(=O)n(C[C@H](N)[C@H]2CC[C@H](NCc3ncc4c(n3)NC(=O)CO4)CC2)c2cc(F)ccc12,UJYTUCKWFVKHKN-IEZWGBDMSA-N,O=C1COc2cnc(CNC3CCC(CCn4c(=O)ccc5ccccc54)CC3)nc2N1,train,test
IKXBGIDOAZUISA-UHFFFAOYSA-N,COc1c(C(C)(C)C)cc(C(=O)N2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1C(C)(C)C,IKXBGIDOAZUISA-UHFFFAOYSA-N,O=C(CCCCC(c1ccccc1)c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1,validation,test
HVBAGGJDXDXSAY-UHFFFAOYSA-N,c1ccc(N2CCN(CC3CCCCN3)C2)cc1,HVBAGGJDXDXSAY-UHFFFAOYSA-N,c1ccc(N2CCN(CC3CCCCN3)C2)cc1,validation,train
HCQFHRLKBNOPPR-UHFFFAOYSA-N,Nc1nc2cc3c(cc2s1)CCN(Cc1cnc[nH]1)CC3,HCQFHRLKBNOPPR-UHFFFAOYSA-N,c1ncc(CN2CCc3cc4ncsc4cc3CC2)[nH]1,train,test
QIPWTYSOANVUKJ-UHFFFAOYSA-N,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C(=O)Nc2ccccc2)C1,QIPWTYSOANVUKJ-UHFFFAOYSA-N,O=C(Nc1ccccc1)N1CCC=C2c3cccc4[nH]cc(c34)CC21,train,train
DWBBFNBXAKCWFH-KRWDZBQOSA-N,CC(=O)N(Cc1ccc2ccccc2c1)[C@H]1CCNC1,DWBBFNBXAKCWFH-KRWDZBQOSA-N,c1ccc2cc(CNC3CCNC3)ccc2c1,train,train
CZKXFMKSBYYNMM-UHFFFAOYSA-N,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccc(O)cc32)cc1,CZKXFMKSBYYNMM-UHFFFAOYSA-N,C1=C(c2ccccc2)c2ccccc2OC12CCNCC2,validation,test
FYZNJPJSHPKWIX-UHFFFAOYSA-N,CCOC(=O)C1CCC(N2CC(NC(=O)CNc3nn(C4CCCC4)c4ccc(C(F)(F)F)cc34)C2)CC1,FYZNJPJSHPKWIX-UHFFFAOYSA-N,O=C(CNc1nn(C2CCCC2)c2ccccc12)NC1CN(C2CCCCC2)C1,train,validation
CKMRXGUDSNAKMN-UHFFFAOYSA-N,COc1cc(F)ccc1-c1cncc(CNC2CCCC2)c1,CKMRXGUDSNAKMN-UHFFFAOYSA-N,c1ccc(-c2cncc(CNC3CCCC3)c2)cc1,train,train
ADTJNFNFTUUFIJ-UCFFOFKASA-N,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1C[C@@H]1CCCO1,ADTJNFNFTUUFIJ-UCFFOFKASA-N,O=C(NCc1ccccc1)C1c2ccccc2C(=O)N1CC1CCCO1,train,train
XKFGLVWDKDNTGI-UHFFFAOYSA-N,CNCc1cc(Br)ccc1Oc1ccc(Cl)c(Cl)c1,XKFGLVWDKDNTGI-UHFFFAOYSA-N,c1ccc(Oc2ccccc2)cc1,validation,train
CEUJKSVEPJAVKD-GOSISDBHSA-N,CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@@H]1CCNC1,CEUJKSVEPJAVKD-GOSISDBHSA-N,O=C(NC1CCNC1)c1ccc2ccccc2c1,train,train
RFZHHXIXCJHZNR-UHFFFAOYSA-N,c1ccc(Cn2ccc3c(OC4CCN(Cc5ccccn5)CC4)ncnc32)cc1,RFZHHXIXCJHZNR-UHFFFAOYSA-N,c1ccc(Cn2ccc3c(OC4CCN(Cc5ccccn5)CC4)ncnc32)cc1,validation,train
OHIOJSPSCYOMGV-VWNXMTODSA-N,COc1cnc2ccc(=O)n(CCN3CC[C@@H](NCc4cnc(C)c(C#N)c4)[C@@H](OC)C3)c2c1,OHIOJSPSCYOMGV-VWNXMTODSA-N,O=c1ccc2ncccc2n1CCN1CCC(NCc2cccnc2)CC1,train,test
XBGUWPHCZXONHE-UHFFFAOYSA-N,CC(=O)c1ccc(-c2cccc(-n3cc(C(=O)NC(C)C)c(=O)c4cccnc43)c2)cc1,XBGUWPHCZXONHE-UHFFFAOYSA-N,O=c1ccn(-c2cccc(-c3ccccc3)c2)c2ncccc12,train,train
MWCJMPVQJUBGAL-USBNGQNGSA-N,N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CC[C@@H]1c1cc(F)c(F)cc1F,MWCJMPVQJUBGAL-USBNGQNGSA-N,c1ccc(C2CCC(N3Cc4cncnc4C3)CC2)cc1,train,train
GZJSBOQLHKXVLJ-QGZVFWFLSA-N,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C(=O)[C@H]2CN(C3CC3)CCN2)CC1,GZJSBOQLHKXVLJ-QGZVFWFLSA-N,O=C(Nc1ccccc1)N1CCN(C(=O)C2CN(C3CC3)CCN2)CC1,train,train
RXRRTVLGWNBXDX-UHFFFAOYSA-N,Cc1ccc(C(CCC(N)C(=O)O)(c2ccccc2)c2ccccc2)cc1C,RXRRTVLGWNBXDX-UHFFFAOYSA-N,c1ccc(C(c2ccccc2)c2ccccc2)cc1,train,train
ZNSVOHSYDRPBGI-LXWOLXCRSA-N,O=C(NCC(=O)N1CC[C@H](N[C@H]2CC[C@@](O)(c3ccc(-c4ncccn4)cn3)CC2)C1)c1cccc(C(F)(F)F)c1,ZNSVOHSYDRPBGI-LXWOLXCRSA-N,O=C(NCC(=O)N1CCC(NC2CCC(c3ccc(-c4ncccn4)cn3)CC2)C1)c1ccccc1,validation,train
LZYXXAWRBSUKEJ-INIZCTEOSA-N,O=C(Nc1ccc(F)cn1)[C@H](COCCO)Oc1ncnc2c1cnn2-c1c(F)cccc1Cl,LZYXXAWRBSUKEJ-INIZCTEOSA-N,O=C(COc1ncnc2c1cnn2-c1ccccc1)Nc1ccccn1,test,train
LRKGVRWKYSKWQW-UHFFFAOYSA-N,Fc1cccc(C(Cc2ccccc2OC(F)(F)F)N2CCNCC2)c1,LRKGVRWKYSKWQW-UHFFFAOYSA-N,c1ccc(CC(c2ccccc2)N2CCNCC2)cc1,train,validation
FFOJEGBGRKUXSR-IKGGRYGDSA-N,C[C@@H]1COCCN1c1nc(N2C[C@H](C)O[C@@H](C)C2)nc2nc(-c3ccccc3)cnc12,FFOJEGBGRKUXSR-IKGGRYGDSA-N,c1ccc(-c2cnc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)cc1,train,validation
FADBATKBLUKKLI-UHFFFAOYSA-N,Clc1ccc(-n2ncc3c2CCCC3CCN2CCOCC2)cc1Cl,FADBATKBLUKKLI-UHFFFAOYSA-N,c1ccc(-n2ncc3c2CCCC3CCN2CCOCC2)cc1,test,train
HMMLWDCQIVJIHP-UHFFFAOYSA-N,Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccccc5)C4)n3C)cccc2n1,HMMLWDCQIVJIHP-UHFFFAOYSA-N,c1ccc(C23CC2CN(CCCSc2nnc(-c4cccc5ncccc45)[nH]2)C3)cc1,train,train
BCQTVJKBTWGHCX-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,BCQTVJKBTWGHCX-UHFFFAOYSA-N,O=C(CC12CCCN1CCC2)Nc1ccccc1,train,train
RSMAUOLRSZMOCD-UHFFFAOYSA-N,OCC1CCCN(CCCC2CCCc3ccc(OCc4noc(-c5ccccc5F)n4)cc32)C1,RSMAUOLRSZMOCD-UHFFFAOYSA-N,c1ccc(-c2nc(COc3ccc4c(c3)C(CCCN3CCCCC3)CCC4)no2)cc1,train,train
KXOTZGMYAFGHKG-UHFFFAOYSA-N,O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccc(Cl)cc2s1,KXOTZGMYAFGHKG-UHFFFAOYSA-N,O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccccc2s1,train,train
FFYJQSILEVAQNN-FYYLOGMGSA-N,Fc1ccccc1-c1c[nH]c([C@H]2Cc3c([nH]c4ccccc34)[C@@H](C3CCOCC3)N2)n1,FFYJQSILEVAQNN-FYYLOGMGSA-N,c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)cc1,train,test
ZUGQSSCMJHOUMY-UHFFFAOYSA-N,O=c1c2ccccc2oc2c(Cc3ccc4c(c3)OCO4)[nH]c(-c3nccs3)c12,ZUGQSSCMJHOUMY-UHFFFAOYSA-N,O=c1c2ccccc2oc2c(Cc3ccc4c(c3)OCO4)[nH]c(-c3nccs3)c12,train,train
SCLNPRVYGKBFBE-UHFFFAOYSA-N,CC(NC(=O)C1(N)CCCN(c2ncnc3[nH]ccc23)C1)c1ccc(S(C)(=O)=O)cc1,SCLNPRVYGKBFBE-UHFFFAOYSA-N,O=C(NCc1ccccc1)C1CCCN(c2ncnc3[nH]ccc23)C1,train,train
FAPNSGCVSUELJK-UHFFFAOYSA-N,COc1ccc(CCN2C(=O)N(NS(=O)(=O)CC#N)CC2c2ccc(OC)cc2)cc1,FAPNSGCVSUELJK-UHFFFAOYSA-N,O=C1NCC(c2ccccc2)N1CCc1ccccc1,train,train
AZOMJHJHJUYVCE-UHFFFAOYSA-N,C[S+]([O-])c1ccc(-c2cnc3ccc(-c4cccc(S(=O)(=O)C5CC5)c4)nn23)cc1,AZOMJHJHJUYVCE-UHFFFAOYSA-N,O=S(=O)(c1cccc(-c2ccc3ncc(-c4ccccc4)n3n2)c1)C1CC1,train,train
SSMBSCUSIUNOPU-UHFFFAOYSA-N,Cc1ncoc1-c1nnc(SCCCN2CCC3(CCc4cc(Br)ccc43)C2)n1C,SSMBSCUSIUNOPU-UHFFFAOYSA-N,c1ccc2c(c1)CCC21CCN(CCCSc2nnc(-c3cnco3)[nH]2)C1,train,test
KDTYLCPDNDPYEA-UHFFFAOYSA-N,CCOC(=O)C1=C(CN2CCOCC2C(=O)O)NC(c2nccs2)=NC1c1ccc(F)cc1Cl,KDTYLCPDNDPYEA-UHFFFAOYSA-N,C1=C(CN2CCOCC2)NC(c2nccs2)=NC1c1ccccc1,train,train
QOXHIVVSKPCMNZ-UHFFFAOYSA-N,N#Cc1ccc(Cn2cncc2CNC2CCN(C(=O)c3ccc[nH]c3=S)C2)cc1,QOXHIVVSKPCMNZ-UHFFFAOYSA-N,O=C(c1ccc[nH]c1=S)N1CCC(NCc2cncn2Cc2ccccc2)C1,train,test
KVLFRAWTRWDEDF-IAGOWNOFSA-N,COc1ccc(-c2ccc3c(N4CCOC[C@H]4C)nc(N4CCOC[C@H]4C)nc3n2)cc1CO,KVLFRAWTRWDEDF-IAGOWNOFSA-N,c1ccc(-c2ccc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)cc1,validation,train
KPLQQMQZQUMPCN-UHFFFAOYSA-N,Clc1cccc(N2CCN(CCCCCOc3cc4ccccc4cn3)CC2)c1Cl,KPLQQMQZQUMPCN-UHFFFAOYSA-N,c1ccc(N2CCN(CCCCCOc3cc4ccccc4cn3)CC2)cc1,train,train
GIBLOLMSHZAKDQ-FQEVSTJZSA-N,COc1cccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(C(C)C)C4)c(=O)c3n2)c1,GIBLOLMSHZAKDQ-FQEVSTJZSA-N,O=c1c2nn(-c3ccccc3)cc2nc(-c2cccnc2)n1CC1CCCNC1,train,test
VBVWWMHZQQUOKJ-UHFFFAOYSA-N,CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccnc12,VBVWWMHZQQUOKJ-UHFFFAOYSA-N,O=C(C(=O)N1CCN(C(=O)c2ccccc2)CC1)c1c[nH]c2cccnc12,train,train
WAFZISBSKUIZLT-UHFFFAOYSA-N,NCC1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,WAFZISBSKUIZLT-UHFFFAOYSA-N,C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,test,train
HUYAYYNMFWAVOZ-UHFFFAOYSA-N,COc1cc(F)ccc1-c1cncc(CNC2CCCCC2)c1,HUYAYYNMFWAVOZ-UHFFFAOYSA-N,c1ccc(-c2cncc(CNC3CCCCC3)c2)cc1,train,train
VJFYJCMGJWHYIT-JTZQCBLNSA-N,C/C(=N\NC(=N)N)c1ccc2c(c1)Cc1cc(/C(C)=N/NC(=N)N)ccc1-2,VJFYJCMGJWHYIT-JTZQCBLNSA-N,c1ccc2c(c1)Cc1ccccc1-2,train,train
WYRUGBCTQBZIHO-KRWDZBQOSA-N,CN1CCC[C@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O,WYRUGBCTQBZIHO-KRWDZBQOSA-N,O=c1c2ccccc2c(Cc2ccccc2)nn1CC1CCCN1,test,train
MZYWNVPKQJNFLZ-UTKZUKDTSA-N,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4cccnc4)cc23)CC[C@]1(C)N,MZYWNVPKQJNFLZ-UTKZUKDTSA-N,c1cncc(-c2cc3c(NC4CCCC4)ccnn3c2)c1,train,train
RHFWASVHVJCHLH-UHFFFAOYSA-N,O=C(c1ccccc1)N1CCC2(CC1)CC(C(=O)N1CCN(C3CCC3)CC1)C2,RHFWASVHVJCHLH-UHFFFAOYSA-N,O=C(c1ccccc1)N1CCC2(CC1)CC(C(=O)N1CCN(C3CCC3)CC1)C2,train,test
YFOORSARAMYVQM-SFHVURJKSA-N,O=C(c1ccccc1C1CCCC1)N(CC1CCC1)[C@H]1CCNC1,YFOORSARAMYVQM-SFHVURJKSA-N,O=C(c1ccccc1C1CCCC1)N(CC1CCC1)C1CCNC1,train,train
LSHUNKMXYGEGKQ-UHFFFAOYSA-N,CC(C)Cc1cc(C(=O)NCC2(C#N)CCN(CC3=Cc4ccccc4OC3(C)C)CC2)nn1-c1ccccc1,LSHUNKMXYGEGKQ-UHFFFAOYSA-N,O=C(NCC1CCN(CC2=Cc3ccccc3OC2)CC1)c1ccn(-c2ccccc2)n1,train,test
KTMTZCXNDSZUEY-UHFFFAOYSA-N,CC(=O)NC(C)(C)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1,KTMTZCXNDSZUEY-UHFFFAOYSA-N,c1ccc(-c2c[nH]cn2)cc1,train,validation
QZLGYLUBGLYARP-HTAPYJJXSA-N,Cc1ncc(OC[C@@]2(c3ccccc3F)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,QZLGYLUBGLYARP-HTAPYJJXSA-N,O=C(Nc1ccccn1)C1CC1(COc1cncnc1)c1ccccc1,train,train
GJOOHWJFYSUFIU-OAQYLSRUSA-N,CC(=O)N[C@@H]1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc21,GJOOHWJFYSUFIU-OAQYLSRUSA-N,c1ccc(-c2cc3c(nc2-c2ccccc2)OCCC3)cc1,validation,train
DLONTNINHYMHFB-CYBMUJFWSA-N,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)CC2)c1Cl,DLONTNINHYMHFB-CYBMUJFWSA-N,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1ccc(=O)[nH]c1,test,train
XNXUDGXKTVZKLB-GOSISDBHSA-N,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)C)c34)cc2C)cn1,XNXUDGXKTVZKLB-GOSISDBHSA-N,c1cncc(Oc2ccc(Nc3ncnc4ccccc34)cc2)c1,test,train
VVOGLOJOGOEZPO-UHFFFAOYSA-N,Brc1cncc(COCC2(c3ccccc3)CCNCC2)c1,VVOGLOJOGOEZPO-UHFFFAOYSA-N,c1ccc(C2(COCc3cccnc3)CCNCC2)cc1,train,train
MIBATSHDJRIUJK-ROJLCIKYSA-N,COc1ccc(C[C@@H]2c3cc(Oc4cc(C[C@@H]5c6cc(OC)c(OC)cc6CCN5C)ccc4O)c(OC)cc3CCN2C)cc1,MIBATSHDJRIUJK-ROJLCIKYSA-N,c1ccc(CC2NCCc3ccc(Oc4cccc(CC5NCCc6ccccc65)c4)cc32)cc1,train,train
QXVTTYRBOJXPRC-UHFFFAOYSA-N,COc1ccc2nc(Cc3ccc(Oc4ccccc4)cc3)[nH]c2c1,QXVTTYRBOJXPRC-UHFFFAOYSA-N,c1ccc(Oc2ccc(Cc3nc4ccccc4[nH]3)cc2)cc1,train,train
PHQRACHZVVVZIB-VQFWCGETSA-N,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(N4CCCNC4=O)CC3)C(C)(C)C2)cc1,PHQRACHZVVVZIB-VQFWCGETSA-N,O=C(C1CCC(NCc2ccccc2)CC1)N1CCC(c2ccccc2)(N2CCCNC2=O)CC1,train,train
XFUXIQVTGGYUOZ-UHFFFAOYSA-N,CC(CC(NC(=O)C1CCC1)c1ccccc1)N1CCC(c2[nH]ncc2-c2ccncc2)CC1,XFUXIQVTGGYUOZ-UHFFFAOYSA-N,O=C(NC(CCN1CCC(c2[nH]ncc2-c2ccncc2)CC1)c1ccccc1)C1CCC1,train,test
PPKKCBFCZHSYIP-CQSZACIVSA-N,Cc1cnc(-c2cnc(Nc3cnc(C#N)cn3)cc2NC[C@H]2CNCCO2)s1,PPKKCBFCZHSYIP-CQSZACIVSA-N,c1cnc(Nc2cc(NCC3CNCCO3)c(-c3nccs3)cn2)cn1,train,train
PLCLLBVMKOLHCX-UHFFFAOYSA-N,OCCn1c2ccccc2c2ccnc(CN(CCCN3CCNCC3)C3CCCc4cccnc43)c21,PLCLLBVMKOLHCX-UHFFFAOYSA-N,c1cnc2c(c1)CCCC2N(CCCN1CCNCC1)Cc1nccc2c1[nH]c1ccccc12,train,validation
UECVBKMBWUTOOU-DBOLQNLKSA-N,Cc1ccccc1[C@H]1CCN(C[C@@H]2Cc3cccnc3[C@@H](O)C2)C[C@@H]1O,UECVBKMBWUTOOU-DBOLQNLKSA-N,c1ccc(C2CCN(CC3CCc4ncccc4C3)CC2)cc1,train,train
AUTMMRXGMHRYPS-OSBDVLARSA-N,O=C1CN2[C@@H]3CC(OC(=O)C4CNc5ccccc54)C[C@@H]2CC1C3,AUTMMRXGMHRYPS-OSBDVLARSA-N,O=C1CN2C3CC(OC(=O)C4CNc5ccccc54)CC2CC1C3,test,train
OLUONKODHNDKJM-KVILRBDLSA-N,CCn1nc(Cc2ccc(C#N)cc2)cc1C1CCN(CC2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,OLUONKODHNDKJM-KVILRBDLSA-N,c1ccc(Cc2cc(C3CCN(CC4CNCC4c4ccccc4)CC3)[nH]n2)cc1,train,train
XNLIHMAFOZJPBG-UHFFFAOYSA-N,Cc1cnc(-c2cccc3c2CC(NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1,XNLIHMAFOZJPBG-UHFFFAOYSA-N,O=C(NC1COc2cccc(-c3cnccn3)c2C1)c1cccnc1,train,train
RIQGHCAMGIQILJ-UHFFFAOYSA-N,CN(Cc1ccc(C(F)(F)F)nc1)c1cc(C(=O)Nc2ccccc2)ncn1,RIQGHCAMGIQILJ-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1cc(NCc2cccnc2)ncn1,validation,train
BTUHPYQUBCHKPN-UHFFFAOYSA-N,OC(c1cccnc1-c1cccc(Cl)c1)C(c1cccnc1)c1ncco1,BTUHPYQUBCHKPN-UHFFFAOYSA-N,c1ccc(-c2ncccc2CC(c2cccnc2)c2ncco2)cc1,train,train
JGTRPNAQMCJPRH-IHRKKFBRSA-N,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@](O)(c3ccc4c(c3)OCO4)CC2)C1,JGTRPNAQMCJPRH-IHRKKFBRSA-N,O=C(CNC(=O)c1ccccc1)NC1CN(C2CCC(c3ccc4c(c3)OCO4)CC2)C1,train,train
GQELUVZMNVVOHX-UHFFFAOYSA-N,O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ncccc32)CC1,GQELUVZMNVVOHX-UHFFFAOYSA-N,O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3ncccc32)CC1,train,validation
ZKZMTIDHRGLEJP-RUYXUALKSA-N,NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3CC2CCCCC2)c1,ZKZMTIDHRGLEJP-RUYXUALKSA-N,c1ccc(OC2CC3CCC(C2)N3CC2CCCCC2)cc1,train,validation
NZXMAAMICMQPLK-UHFFFAOYSA-N,Cc1ccc(OCC#Cc2cccc(C#CCOc3ccc(C)cc3)[n+]2C)cc1,NZXMAAMICMQPLK-UHFFFAOYSA-N,C(#Cc1cccc(C#CCOc2ccccc2)[nH+]1)COc1ccccc1,train,train
UBMOUNGQOGVEEQ-UHFFFAOYSA-N,c1cc(N2CCCCC2)ccc1OCCCN1CCCCC1,UBMOUNGQOGVEEQ-UHFFFAOYSA-N,c1cc(N2CCCCC2)ccc1OCCCN1CCCCC1,train,validation
UIZGWTRYQVFMHV-UHFFFAOYSA-N,O=C(C1CNCCC1(O)c1ccc(F)c(F)c1)N(Cc1cn(Cc2ccc(F)c(F)c2)c2cccc(F)c12)C1CC1,UIZGWTRYQVFMHV-UHFFFAOYSA-N,O=C(C1CNCCC1c1ccccc1)N(Cc1cn(Cc2ccccc2)c2ccccc12)C1CC1,validation,train
CJSJNSBZZGUXSR-SNVBAGLBSA-N,C[C@@H](O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,CJSJNSBZZGUXSR-SNVBAGLBSA-N,c1ccc(-n2ccc3ccccc32)cc1,test,train
OEUFEFKBLXBIRS-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc3nc(NC(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)sc3c2)ccn1,OEUFEFKBLXBIRS-UHFFFAOYSA-N,O=C(Nc1nc2ccc(Oc3ccncc3)cc2s1)c1ccccc1,train,train
DTTCWHFSSJMYLJ-UHFFFAOYSA-N,NC(=O)c1ccc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)cn1,DTTCWHFSSJMYLJ-UHFFFAOYSA-N,c1ccc(-c2cccc3nc(-c4cccnc4)nc(NCc4ccccn4)c23)cc1,train,train
JDJZCKOOSFAVKN-UHFFFAOYSA-N,CCOC(=O)C1CCC(N2CC(NC(=O)CNc3nn(CC(F)(F)F)c4ccc(C(F)(F)F)cc34)C2)CC1,JDJZCKOOSFAVKN-UHFFFAOYSA-N,O=C(CNc1n[nH]c2ccccc12)NC1CN(C2CCCCC2)C1,train,train
VYFZIPUVTIMYCJ-NWDGAFQWSA-N,Cc1nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)ccc1F,VYFZIPUVTIMYCJ-NWDGAFQWSA-N,c1ccc(Nc2cnnc(NC3CCCCC3)c2)nc1,train,train
MNZDOBBBEUPYAL-UHFFFAOYSA-N,CC(O)(c1ccccc1)C1C=CC(C(c2cc[n+](O)cc2)c2ccc(OC(F)F)c(OC(F)F)c2)=CN1,MNZDOBBBEUPYAL-UHFFFAOYSA-N,C1=CC(Cc2ccccc2)NC=C1C(c1ccccc1)c1cc[nH+]cc1,train,train
GETQQHOXYHVVJK-PBHICJAKSA-N,COc1cc(-c2cn([C@H]3C[C@@H](C(F)(F)F)CN(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,GETQQHOXYHVVJK-PBHICJAKSA-N,O=C1NCCCC1n1cc(-c2ccc(-n3ccnc3)cc2)nn1,train,train
USIKCXQLXHGVDD-OAHLLOKOSA-N,O=[N+]([O-])c1cn2c(n1)O[C@@H](COc1ccc(-c3ccc(F)cc3)nc1)CC2,USIKCXQLXHGVDD-OAHLLOKOSA-N,c1ccc(-c2ccc(OCC3CCn4ccnc4O3)cn2)cc1,train,train
XWZAXTGZXFCRFU-SANMLTNESA-N,CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCc3ccc(F)cc3)CC1=O)C2,XWZAXTGZXFCRFU-SANMLTNESA-N,O=C1CN(CCc2ccccc2)CCN1C1CCc2ccccc2C1,validation,validation
QZEXFNKCPOFGAE-UHFFFAOYSA-N,COc1ccccc1-c1nc2c(C(=O)NC3CN4CCC3CC4)cccc2o1,QZEXFNKCPOFGAE-UHFFFAOYSA-N,O=C(NC1CN2CCC1CC2)c1cccc2oc(-c3ccccc3)nc12,train,train
DJDFKPIUUFKRNI-UHFFFAOYSA-N,Cc1cccc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)c1,DJDFKPIUUFKRNI-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1ccc(-c2ccccc2)o1,train,test
JLVZDHKSMGCACD-UHFFFAOYSA-N,CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1,JLVZDHKSMGCACD-UHFFFAOYSA-N,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,train,train
SUQZCEUKWPKXEE-UHFFFAOYSA-N,COc1cc(N2C(=O)N(Cc3c(F)cc(F)cc3F)c3ncccc3S2(=O)=O)cnc1OC,SUQZCEUKWPKXEE-UHFFFAOYSA-N,O=C1N(Cc2ccccc2)c2ncccc2S(=O)(=O)N1c1cccnc1,test,train
LRRPBUZCJGWMNN-FKHAVUOCSA-N,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCSCC4)N3)n2)cc1,LRRPBUZCJGWMNN-FKHAVUOCSA-N,c1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCSCC4)N3)n2)cc1,test,train
WDZMYKJOFRYQQR-LJQANCHMSA-N,CC1(C(=O)N2CCO[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,WDZMYKJOFRYQQR-LJQANCHMSA-N,O=C(Nc1ccccn1)c1ccc(-c2nc(C3CN(C(=O)C4COC4)CCO3)n3ccncc23)cc1,train,validation
QQPOTGIGKATGCB-UHFFFAOYSA-N,CC(C)CC1Oc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C12COC2,QQPOTGIGKATGCB-UHFFFAOYSA-N,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21COC1,train,validation
KORWOFIKLKGGQH-UHFFFAOYSA-N,COc1ccc2ncc(Cl)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,KORWOFIKLKGGQH-UHFFFAOYSA-N,O=C1COc2ccc(CNC34CCC(CCc5ccnc6cccnc56)(CC3)OC4)nc2N1,validation,train
XEAVDDGTTWTWSB-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2c1NON2,XEAVDDGTTWTWSB-UHFFFAOYSA-N,C1=CC(c2cccc3c2NON3)C=CN1,test,train
